"","lambda0","lambda1","mu0","mu1","q01","q10"
"8968",0.167207756794539,0.124053237486986,0.1034088513972,0.0535481582505601,0.0278466620095865,0.0109534885629881
"8969",0.202689993811382,0.117320227511005,0.062932236444043,0.0403604868671179,0.0335375644035351,0.00152157834999209
"8970",0.196632181322897,0.0933417197358767,0.0848648489307746,0.00874046947395606,0.0270971159120394,0.00470185065377284
"8971",0.240407279325356,0.0903381884573437,0.164720924180918,0.021950487318245,0.0343023743929036,0.00161049621322538
"8972",0.230336221548437,0.096827561543173,0.0493969553770709,0.0370135664115302,0.0232890735644058,0.0136102347599644
"8973",0.234986257692692,0.0940498826801963,0.0859937772000347,0.0374826441495312,0.0249141226861031,0.00746550516026489
"8974",0.230015024743659,0.0727840782207848,0.105440304715722,0.0307357994740979,0.0193434290636916,0.000783638688099892
"8975",0.232713143952507,0.100375686023237,0.101088379030595,0.0482406417527389,0.0488151510995612,0.00328448856561677
"8976",0.20230240236324,0.0917390502867543,0.0584045611625505,0.0232670223807957,0.0464078122092445,0.00680443582733972
"8977",0.204342137337873,0.0742928038531328,0.0877786665783784,0.0338226687731395,0.0380026674907512,0.00745915819531862
"8978",0.22825831596476,0.10180688332683,0.0816120386304939,0.0141120871297711,0.0313651335154696,0.00996989538519985
"8979",0.231674506111042,0.0903999357836525,0.0771966393535349,0.0187651089648892,0.0267465066143496,0.00729818323276977
"8980",0.13348651021195,0.100196928089117,0.0611370983296859,0.00521123313570559,0.0216015701714235,0.00418067504685784
"8981",0.186286722438087,0.0831238641962944,0.0705342038983997,0.00553191410321913,0.0240834268442251,0.000672241633676938
"8982",0.156959709684429,0.08040731681781,0.0491812075331547,0.0304559125569181,0.022229723883692,0.00147857708998501
"8983",0.152567441891395,0.0543214903838437,0.0189444171163303,0.0201096273894869,0.0207684093299424,0.000854084127126842
"8984",0.109140661308141,0.106975167907462,0.0266744659175588,0.0265089648975348,0.0229547937617349,0.000600301281023529
"8985",0.128868554786985,0.101203835048824,0.0204860468728965,0.0239686908108425,0.029368828736354,0.00128277255310358
"8986",0.131505290982987,0.101781366416045,0.0377768293863276,0.0636663449895506,0.0327649138586094,0.00570777683990733
"8987",0.143744513678152,0.107383899454833,0.00565439664207884,0.0147916595702401,0.0252566891821707,0.00107827141503508
"8988",0.114334931053156,0.0865919513463207,0.00530518584837903,0.010229003501673,0.0295518602303884,0.00212455530864889
"8989",0.136119815527949,0.0807213341469204,0.0140955106157837,0.0105385803187973,0.0278552593320817,0.00914850560250252
"8990",0.14885463797473,0.0754168673967081,0.0629535141102203,0.0193397092823178,0.0385942893062164,0.0101254745627099
"8991",0.16506797428863,0.0950786569116674,0.0735987513135353,0.0216262060642318,0.0312147326417242,0.0137943602024681
"8992",0.159890827229225,0.0947078517272257,0.0788357356343606,0.0107583924166646,0.032649124128036,0.00622389396811507
"8993",0.193877976200913,0.0727052524776317,0.112315028862373,0.000284893180786727,0.0329831999144997,0.00439833256129511
"8994",0.216106863353049,0.0682247555985712,0.0977701494996448,0.016748239480899,0.0195197480391836,0.00551618765573146
"8995",0.212321437022771,0.0923630288662771,0.0387855375526497,0.0153402466018177,0.0377372645897581,0.00324194204812696
"8996",0.110992772358826,0.104128928370647,0.0467780680969313,0.0264953265289721,0.041130590931582,0.00348609926214688
"8997",0.188106097122112,0.0628016055323229,0.0717852888008156,0.000230202542284118,0.0210643109521802,0.000586681751745002
"8998",0.160369456483623,0.0953772607974915,0.0246095976094661,0.00780341122526243,0.0250347928363942,0.00112760638908559
"8999",0.141434839097671,0.0771573731684037,0.020921455744771,0.00318869485586475,0.0258575515481687,0.00339217576963795
"9000",0.149246288449169,0.0760157795392503,0.0562558683112876,0.00585604668814236,0.0228956647007697,0.0055819637167084
"9001",0.214975936664329,0.0727780884981431,0.0818090523508732,0.000130987540220303,0.0212196458040204,0.00958117166488842
"9002",0.214373228639117,0.067818881071946,0.148772971228015,0.0117005177205622,0.0198004264612251,0.00424593092830549
"9003",0.182590890244399,0.0842439771053414,0.143172901188688,0.0343840708269043,0.0196458772076406,0.00241798341096331
"9004",0.226504084128122,0.0878171497723909,0.103837020845227,0.0414204652050053,0.0301247300495326,0.00320714410687868
"9005",0.164648609483314,0.0971895968999869,0.0230663191757468,0.00437225410878991,0.044159018342136,0.00789007207690389
"9006",0.138533805340835,0.0591218427188421,0.0475077579580771,0.0136832904681032,0.0208794005695527,0.00304309541220384
"9007",0.178706113622041,0.0985655793619468,0.0951604591906325,0.0163268878172688,0.0247775215027031,0.00225678347766623
"9008",0.195447329121914,0.0720262169455037,0.102631290021516,0.0208395230511999,0.0253281653739194,0.00857876587699133
"9009",0.181100287211273,0.107730439959564,0.117393309341018,0.00663491529403874,0.0228227263593213,0.000741922547463293
"9010",0.229973109348635,0.102699021644975,0.12072492730158,0.0381033729019469,0.0141535103345895,0.00117538855154787
"9011",0.187619650893467,0.0912112001108953,0.0758210237280139,0.0359212895191834,0.0402414908383178,0.000709657194582748
"9012",0.178732275996363,0.0965409104963537,0.0479707435545503,0.0239383451219802,0.0280717427407923,0.000879517970362196
"9013",0.175003787144042,0.0997730376102079,0.0382815029135791,0.0177941544678919,0.0298613091597723,0.00152722535468674
"9014",0.135672161133411,0.0635600022882888,0.0321733711593832,0.0139367291670858,0.0195065763185333,0.00037132000380962
"9015",0.183839567599878,0.0842017061659403,0.130184793861455,0.019478827040475,0.0249569829797033,0.00407407548040804
"9016",0.176420768302098,0.0784565291517654,0.0310767845877982,0.0166043954076769,0.0337004635022909,0.00124330606662262
"9017",0.154934461254673,0.0752093765983803,0.0303985355833102,0.00844369367561406,0.0356582919333605,0.000964283741380913
"9018",0.121121494409239,0.0708697205357971,0.0114134378105812,0.00264165607735683,0.0332428490174646,0.00182823692520751
"9019",0.148744389552897,0.0664011812488778,0.00482110759186421,0.013705484441872,0.0285617055948256,0.000912550739768472
"9020",0.142276180114289,0.081338090577773,0.0841013081456968,0.0212313351766909,0.0329677300396408,0.000481922461436513
"9021",0.214095151649761,0.0831187548178299,0.0977688950069916,0.0166798084675767,0.0246675228911978,0.000697319335829482
"9022",0.172763877905011,0.0845679234133742,0.0900725422057509,0.019308608484317,0.0223819433722931,0.0041860034789532
"9023",0.167689292499619,0.0861786514619191,0.0835973238792186,0.00814825776922803,0.0153698081611061,0.00734969016349979
"9024",0.173061100352236,0.0695340772162039,0.110498660939824,0.000510705800415516,0.0188825643826149,0.0148137199496528
"9025",0.198632588213839,0.0738044747638296,0.108234265400535,0.00821181698422788,0.0233496868497847,0.0110548934406836
"9026",0.192123159251148,0.0830977426972384,0.107360939409558,0.0148912673771845,0.0207052327165436,0.0038229518714217
"9027",0.195790493944071,0.0861847203781559,0.0834242717015679,0.00861193653393508,0.020288886430987,0.00178368364508035
"9028",0.196072415328139,0.0700804347540773,0.120589297639747,0.0135052792028253,0.014808351740284,0.00266623823906381
"9029",0.218433498199288,0.0767662967741298,0.158935367554821,0.0229961270260724,0.0254573093059306,0.00419351503137042
"9030",0.212838168695609,0.111331291228415,0.11601498959054,0.0229065568360473,0.0159484809868687,0.00683109523523429
"9031",0.20395505741488,0.0991462783842777,0.115729711360829,0.00770007352056246,0.0219191985781616,0.00553051999258035
"9032",0.206663118758877,0.0848516383031558,0.103878554917944,0.00610776661178557,0.0196151816379263,0.00484208249520588
"9033",0.210625289098819,0.0726891497304083,0.0969368805301565,0.00261770114062492,0.0244501454273043,0.00544940787966544
"9034",0.261550648684195,0.0852469520017928,0.137099246533255,3.37481459341629e-05,0.0241348842150267,0.0106914501911244
"9035",0.207631632624139,0.104351412112729,0.0840742507821502,0.00983206568839986,0.0314309883196131,0.000844835420487751
"9036",0.186094184442618,0.0971872265195801,0.0450454522478135,0.0153291721605201,0.0396114194953,0.00482458218969744
"9037",0.137290812800457,0.0904537854347863,0.0602954033064265,0.0439943672067449,0.0435882746914663,0.0079875091228734
"9038",0.22508774457896,0.0995870476277879,0.152262450747792,0.0260224786165675,0.0300390820219824,0.00824165763151078
"9039",0.233149987797719,0.10563624579479,0.173788885596915,0.0223403221742438,0.0206182779881866,0.0077597399348165
"9040",0.235796736874964,0.0684595889774181,0.173231687031214,0.0206845293574593,0.0245004378475983,0.00224763485394071
"9041",0.262113360268021,0.0793516660165565,0.21329095940078,0.0129626332381047,0.0205571111720065,0.00219077078673591
"9042",0.255915928517057,0.0760883537799457,0.157961352704977,0.0111038985232686,0.0206414899375695,0.00166104945774503
"9043",0.278255222696597,0.0833785912448126,0.169092727934656,0.00731435488628963,0.0107118904018561,0.00406164024250881
"9044",0.249300492720511,0.0837695264357407,0.183993027640821,0.00315636344881454,0.0213593582014525,0.00454390123686119
"9045",0.238474082715226,0.0688051746107975,0.0973839600126756,0.0112105800840401,0.0268286263885285,0.00195221829031907
"9046",0.197475021187948,0.0703641959815314,0.112947326936699,0.0256273638744955,0.0127856354035998,0.00115208340519862
"9047",0.194960986817957,0.107269505628274,0.142189948757358,0.0213159350464836,0.0302353876226577,0.00159699749535111
"9048",0.209384956867945,0.103358793175887,0.0705686991022487,0.022381139455927,0.0193926259273176,0.00233168429598971
"9049",0.220758693856043,0.0777010394273256,0.122473023452321,0.0341527867837093,0.0203021785201514,2.65334241560601e-05
"9050",0.250530460441848,0.0924174179246759,0.162524385276053,0.03266017523336,0.0155856167072277,0.00192808986672947
"9051",0.232306093993748,0.0980790872450265,0.155080095919717,0.0351887078559725,0.012427459526079,0.00269742155255076
"9052",0.277737364166517,0.0960954230134679,0.166888461011207,0.030513937455835,0.0224098485640634,0.000302509259713937
"9053",0.301256473827789,0.10023552759664,0.220040209025093,0.00173432812465148,0.0120959551217542,0.00203173356384347
"9054",0.288112346435562,0.0874346670280169,0.171409262789152,0.000543011638120108,0.0195253061909462,0.00101790707855896
"9055",0.227429295302241,0.0748028104557395,0.173342551552019,0.0129304452393674,0.0178978652103346,0.000290506155893686
"9056",0.250819726529254,0.0760826515926493,0.104472756394191,0.0212108144378052,0.0230859702312289,0.000976366859457044
"9057",0.20786576705538,0.0780781064631174,0.0833191541493936,0.023246625551708,0.0224758781983234,0.00103387086597308
"9058",0.185256940930996,0.0856929146551924,0.0684708650723267,0.00465729133924844,0.018733026823792,0.000550089872154489
"9059",0.203335581897549,0.0877240457146789,0.0909661352681702,0.0123205463449042,0.0206388849515479,0.00227551245539564
"9060",0.210181429938614,0.097566737035248,0.120678243895724,0.00521368625313192,0.0152083315499761,0.000334147727852517
"9061",0.189469977384336,0.0936272900703748,0.0635060401304226,0.0105757670014163,0.0176586929029982,0.000886742151195271
"9062",0.184471109022579,0.0838742058244145,0.0632516788129531,0.0176332943176204,0.0238075237790818,0.000216582701130012
"9063",0.148197993728427,0.0726923180027477,0.0198502322374084,0.0154699079950449,0.0480070461597359,0.000257669831568257
"9064",0.152130420892632,0.0665162753558721,0.0498145051124692,0.0136536268869396,0.0542832855358586,0.00187398413128958
"9065",0.188431545727915,0.0653286019587785,0.0372726943972741,0.0204890618310514,0.0555218570313685,0.000259652360610061
"9066",0.165801828868545,0.0878018014918046,0.0304528895742058,0.0221918240759766,0.0131899002117881,0.000394233146904036
"9067",0.160315345206578,0.0850420762821665,0.0439663290367181,0.00323630634930235,0.0398616028761262,0.000623312068860843
"9068",0.14488328907288,0.0814561705599862,0.00170304173146239,0.0298849567636195,0.0308934949216463,0.00319910156836779
"9069",0.109046443212619,0.0976117636423716,0.00586325823279606,0.0296031754817213,0.0411684795954533,0.00105487328506391
"9070",0.151624010911997,0.104221789129346,0.00915730621943122,0.0228612170942563,0.0294944372391141,0.000839592039908348
"9071",0.126585058677222,0.0959872671361805,0.0333550169996122,0.00388316167746205,0.0366357065876082,0.00396306527882761
"9072",0.121727865186813,0.0766734442192868,0.00342043842434877,0.00777379929536783,0.0470242848400709,0.00286285212883715
"9073",0.160920046965123,0.0605913823203799,0.00774580269603202,0.0030897595951352,0.0297576146799693,0.00107351111631556
"9074",0.16517640513657,0.0770573314311234,0.0848776353556927,0.0196870697196611,0.0157196291960292,0.00478802135098527
"9075",0.200720732711007,0.122507116052906,0.150534389094454,0.0329879695924877,0.0302162328021703,0.0058688466080209
"9076",0.206319196838155,0.0763751661233775,0.115544291024415,0.00805895201488051,0.0215694024527666,0.000678162378192201
"9077",0.193071488181001,0.0837686333122845,0.0709940921411587,0.00520959780290106,0.0183914026282826,0.000675777187097074
"9078",0.185309727433542,0.0924314834938371,0.0693632607225437,0.0047973679085871,0.024460728411707,0.00536569763627474
"9079",0.188638266421774,0.0685001914420859,0.0961905578188566,0.00717446745200426,0.0279459569402309,0.00601440109810476
"9080",0.207523850067836,0.0681914660956898,0.0518260299367113,0.00833571905888195,0.0280636634305688,0.00188681565924142
"9081",0.149082798683137,0.0922772837754328,0.0131838574447954,0.0129204973513707,0.0476063482841235,0.00113605311221319
"9082",0.154175566388907,0.0585580569216775,0.0360480076786755,0.00122919294844336,0.0282323111412435,0.00152734350038771
"9083",0.153903367350785,0.0980172552768987,0.0151521356450964,0.0313210604885266,0.0406953866206631,0.000718281893948562
"9084",0.156832311492584,0.100994998060216,0.00461074967042377,0.0473910408241476,0.040676277702205,0.00344845276112048
"9085",0.141148217638778,0.0944772946204233,0.0217004899037493,0.0256978558911152,0.0346708253157371,0.0012414690791841
"9086",0.132578452391802,0.0923376429859765,0.0382872926737158,0.0105141489025383,0.0323836401903798,0.00697187479903259
"9087",0.144055001097837,0.114092605961175,0.0350622201005374,0.0168057699290274,0.0403644094809853,0.00798666562720779
"9088",0.163359088175373,0.0773604938529748,0.0614465269555723,0.0203662191909833,0.0226243301842959,0.0146434797156153
"9089",0.1862439526145,0.081522324733521,0.00883405428461967,0.0204952133741565,0.0163138789375657,0.012943115759863
"9090",0.195265439208336,0.116035390156267,0.0564608425983789,0.0405269087490069,0.0226922116405096,0.00343744666048636
"9091",0.200097229383801,0.118373717201324,0.0884476793745209,0.0415462598732565,0.022879718344936,0.000882563368825083
"9092",0.173128681292187,0.10952793605471,0.055678175466804,0.0337842242410309,0.0255552180369862,0.000208535903063753
"9093",0.180105038244808,0.10587140409283,0.0901709498964624,0.00947749224078363,0.0180142960485328,0.00091463935566772
"9094",0.179132789335616,0.0638914021039113,0.0362715535321125,0.00353087447722687,0.0403284481693222,0.00750564724172856
"9095",0.196723556403914,0.0615910312434188,0.131419169512827,2.59399110577222e-05,0.0278746027222746,0.000836000308099263
"9096",0.182626107028484,0.0571654196551972,0.0539415106144973,0.00576662053849661,0.0174052359142304,0.00068941359900182
"9097",0.196974132001971,0.0883561064804681,0.155447567327922,0.0056335151784931,0.0117725726344427,0.00100161900312441
"9098",0.224197580067459,0.106327575486966,0.114203742569103,0.0191730969668471,0.0318668716510427,0.000312600495511016
"9099",0.216979021180265,0.0748815816227043,0.107648844163766,0.0317353099653382,0.0287411731989129,0.000212177483352368
"9100",0.202952185842728,0.0855265549684455,0.0611156845756419,0.0274713186504499,0.0329411892202071,0.00178242170945885
"9101",0.140387616815831,0.0900962490821234,0.0221158324589701,0.021661362489212,0.0357775552608869,0.00131519302876188
"9102",0.164896718758924,0.0889665330144022,0.0328349833318543,0.0112024889527093,0.0162201197081365,0.00249313173172187
"9103",0.162286119301887,0.0755102201380579,0.0361014655623942,0.0167966808885559,0.0229366810654357,0.000612349887791276
"9104",0.160983694883471,0.0922927488879687,0.0482098361620841,0.00762058520016412,0.0222265440418404,0.00028638479397622
"9105",0.147114230285844,0.0730788028260862,0.0151550233805045,0.00067799866295409,0.0370037831199532,6.88120152485974e-05
"9106",0.15368850908786,0.0657573315436717,0.000308923480433336,0.0177405270876252,0.0407655814411217,0.00112532849563586
"9107",0.131991280273808,0.0952842584786683,0.0143002077660882,0.0361991470052444,0.0412617817592597,0.000816775002115922
"9108",0.1276208757377,0.0917732450239519,0.0201944168527607,0.0340750409285678,0.0382332001305509,0.000309176793549914
"9109",0.180280999870875,0.0945893996244728,0.0353862491238638,0.029061132479247,0.0185598323704654,0.00210862231161477
"9110",0.176881408416907,0.0797173445468235,0.0152597754759698,0.0110538257810383,0.0156551687752141,0.00196841915060443
"9111",0.162366219943989,0.089796408789635,0.117603823324895,0.0153729959974393,0.0159046835164301,0.00170219909494711
"9112",0.235802723696499,0.0648664546546069,0.175839724792866,0.00403284910250491,0.0112443639340544,0.00145023239497731
"9113",0.229477051081807,0.0763707867525808,0.121345387125788,0.0186852561255534,0.0251448330240183,0.00278806767242512
"9114",0.198249297012076,0.0810095064312209,0.0886126964135215,0.00183994479628532,0.0226255894220791,0.000397494440977459
"9115",0.164167002746995,0.0690640637402047,0.0335375722914851,0.00234576502037804,0.015990508921357,0.0152679739851884
"9116",0.194360925351768,0.0668439386453298,0.0238512157555918,0.00443952359758632,0.02862355938379,0.0178660622271354
"9117",0.163712685391451,0.0628986947635134,0.0649978943941362,0.0160210781892582,0.0202704487965472,0.0187848695300339
"9118",0.210906704626542,0.0870753093191208,0.0594227500299544,0.0142449984772392,0.0135520547930577,0.00535753610006047
"9119",0.126948401861828,0.0918290149733382,0.0434543470858622,0.00197365321296365,0.0221803898534595,0.000571886154741626
"9120",0.166776724516186,0.0616166350466558,0.0261325181562508,0.000944867480407899,0.026418829373268,0.00335782387454824
"9121",0.153404814617726,0.0963611892375536,0.0515951287448229,0.0408937769651976,0.0198289876596053,0.00411596564917609
"9122",0.161874458361044,0.107756834356564,0.0458651808291012,0.0404556831307292,0.045644519280847,0.00348138019337961
"9123",0.156616935828988,0.091004178590257,0.0200869900841069,0.0485015154648008,0.0545863737974625,0.00288804405228599
"9124",0.130708911798871,0.100908006747643,0.0055870549650387,0.0436983920030074,0.0247717709250021,0.000711251530397522
"9125",0.138335284777279,0.0956791238226226,0.0274459228821574,0.0418641289528506,0.0348087101728237,0.000471338686864781
"9126",0.149812374263307,0.085250375857729,0.000909974892537464,0.0244454975300567,0.041422963231641,0.00536073025129162
"9127",0.15006336020898,0.0815247200710589,0.0337604095268542,0.033740303998671,0.0442829954360881,0.00715620945613021
"9128",0.142087891201891,0.100974483805664,0.0351535537125994,0.0169684658472033,0.0435455669459911,0.00498945430549832
"9129",0.160845251944322,0.0976302186824409,0.0201181974842902,0.0403334797613812,0.0270878378188563,0.00110181785600641
"9130",0.148106479964432,0.0964583856583025,0.0262248274209528,0.0201298888696625,0.0265963842718427,0.00310056316959363
"9131",0.172636033928926,0.105655388302056,0.0927349028426219,0.0183238211170898,0.0395969565947976,0.00129576927861164
"9132",0.162687958990616,0.0918125984520974,0.023720643107101,0.00428169898858236,0.0366090987938799,0.00261516598445122
"9133",0.162119329459633,0.0765178052508315,0.000527275863705247,0.0108175239901152,0.0268207069051662,0.00280008153120462
"9134",0.159366603509157,0.0839716149668936,0.109418997300589,0.0225764253106632,0.0324893241395491,0.00110518443798375
"9135",0.244942735736033,0.0822136443867133,0.115745183442599,0.0200610055856714,0.0224191945116235,0.00718344112383588
"9136",0.160274394742527,0.0953365855364902,0.089995624929567,0.0316796358902408,0.0347202648078478,0.00804686608005052
"9137",0.184616028293952,0.0917821505708998,0.0427373704962599,0.0186481176927504,0.0126169872623412,0.0108612043258218
"9138",0.190781838387621,0.0697371688935303,0.0114015304950542,0.0227181892376187,0.0387949121771511,0.00318311674566725
"9139",0.15641832436447,0.0993136968418058,0.0575837856607918,0.0309742765097508,0.0326627697984439,0.00107328947860187
"9140",0.177996225655665,0.0861537048469708,0.077262576203351,0.0300450484751372,0.0286651619991164,0.000452722219979322
"9141",0.1763529050666,0.0883224913855632,0.0823062855403165,0.0168124804546317,0.0275334046965957,0.000769646364725034
"9142",0.196708689936244,0.0691780819596653,0.0829216893539155,0.0173076298867201,0.0140198149695737,0.000523065923494213
"9143",0.187906741502519,0.058177196785022,0.152390372675875,0.0153082474879572,0.0205479102296729,0.000393545368424319
"9144",0.270419720532784,0.062696257721319,0.128297439454309,0.00721938493446761,0.0169405625917953,0.000830752981682988
"9145",0.185467762683702,0.0862415880836457,0.165676946535009,0.0270105177554977,0.0223020774657732,0.00129366172048923
"9146",0.287060532698593,0.0900370854598694,0.202450045039892,0.0138428051263837,0.0217123312495002,0.000856642920979793
"9147",0.263845000018014,0.102603638182609,0.175531793018452,0.0348539631372364,0.0148384232857968,0.00174299380168759
"9148",0.269885942333319,0.0989546373764434,0.154299061388589,0.0336630574038183,0.01873796849808,0.00296404724963112
"9149",0.209174950316956,0.0840581766841221,0.135807228911095,0.0316465003916585,0.0249612540005766,0.00259061825050784
"9150",0.213434970875392,0.0628266110014442,0.142884634847457,0.0293426512722171,0.0206668255338627,0.000381644074419376
"9151",0.225157212875594,0.0618016431927531,0.119248368344056,0.00680455524789511,0.0140108956181612,0.000338963006175529
"9152",0.231028726534995,0.086951517338902,0.0929332318753522,0.0249898665290618,0.0294585291503043,0.00138018694214679
"9153",0.202418599176874,0.0988526020146844,0.088303655803161,0.000654816918211702,0.0210876059938481,0.000868365161964606
"9154",0.200826269251838,0.0991635090461485,0.164621924739638,0.00782210766358461,0.0244551119299251,0.00915105613065884
"9155",0.243025851142373,0.0733300873307266,0.140767247577736,0.015146337594449,0.0171744805714792,0.00220226493379618
"9156",0.226309273197969,0.0796350714113283,0.134530872693443,0.0271975666500368,0.0268530239891378,0.00403777716433227
"9157",0.211557951192342,0.076037755986456,0.0426570527237042,0.00958398381613569,0.028699677151749,0.0125931545092241
"9158",0.178617049804824,0.0748302482120817,0.0871584732906359,0.0103223431465716,0.0309614858079027,0.00966800466111934
"9159",0.167817711961383,0.0819491476362105,0.0184394093055171,0.0315533912288037,0.0215637905499377,0.000203599074697566
"9160",0.145147516703231,0.0872960138021586,0.0381572583272453,0.00872520893070649,0.0216482269442437,0.00108439777591652
"9161",0.142560635936471,0.0736527223708233,0.0243390604990188,0.00719268723964512,0.0325763133778373,0.00647445229607054
"9162",0.139788662886332,0.0694642598987051,0.0116619394188962,0.00113082762591979,0.0361839711804411,0.00795129135228813
"9163",0.144686522902748,0.0713936523163384,0.0251415320620644,0.00869622115273545,0.0301265036214546,0.000370235157590935
"9164",0.152600485965701,0.0824585862805716,0.0340774252274816,0.00290235577077066,0.0274841429811408,0.000850179073490047
"9165",0.144793608544069,0.0736884481710954,0.0435393522861509,0.00974187866649264,0.0301797312771045,0.00236182291634972
"9166",0.20489228295174,0.0829140905859653,0.0590614884663262,0.00694846898252173,0.0172570461461414,0.00637393797523567
"9167",0.19298324579436,0.0707077951475397,0.0092900770109223,0.0219840834998683,0.0543645879378814,0.00159265117513239
"9168",0.164384679398625,0.0695525374619181,0.0182083007680211,0.0174874849431043,0.035203848555693,0.00139343757785651
"9169",0.130055761024431,0.0694680720573697,0.00592254388897665,0.00720963748741939,0.0233861828896794,0.00195803290863226
"9170",0.144244993720546,0.0624478078145064,0.0426231895058106,0.000436709556755816,0.0277654615839368,0.0014882575455439
"9171",0.160467442983365,0.0587960196368121,0.00841822430373775,0.000271624362461506,0.0316518779472235,0.00389954317968067
"9172",0.171778461616512,0.0642943973292322,0.0780976436674898,0.000527380565390187,0.0262907169678566,0.000931370255101772
"9173",0.203558083695146,0.0622024016175001,0.0763871688279334,0.000358706927808609,0.0332209922565572,0.000442089038940107
"9174",0.16468524728395,0.0643671324096761,0.077518358993487,0.0250299640893739,0.0331740465314077,0.00122190337496857
"9175",0.179020086710059,0.0966100525519745,0.034335902469629,0.0209406379555457,0.0163241458527425,0.00159362516500871
"9176",0.139530886761121,0.0802510600080193,0.0342978262071446,0.0187063679799931,0.0246071507276073,0.000250448091333416
"9177",0.154365526883918,0.0904546886588533,0.0398518910818341,0.0264870210794302,0.0229736563837024,0.000539102311834268
"9178",0.156754651447661,0.0828985215649126,0.0442692211145287,0.0273570741689022,0.0282192919022628,0.000512739639925559
"9179",0.204609984891643,0.0851435090923912,0.0857743352138658,0.0231573725115951,0.0173627988804882,0.00268449550386044
"9180",0.162799234729464,0.0773083084748462,0.0588541461378994,0.0149363948385656,0.0176188865388196,0.000338005783486832
"9181",0.16144575658496,0.0874211612149874,0.055045092410743,0.00343386610532503,0.0287276249569732,0.000430191152559141
"9182",0.179945367826722,0.0764901665239068,0.0466552689446329,0.0031404033169359,0.0139757983633566,0.0017460374036447
"9183",0.166716227651987,0.0642451680658118,0.062189183191118,0.00305591694863382,0.0361193860758685,0.00551748817019924
"9184",0.172089884647739,0.0641206793460744,0.0355168501568796,0.00326119999200079,0.0222998658631258,0.00452850552250453
"9185",0.155453158124342,0.096638905124665,0.118382688848415,0.000115444762473309,0.0224136661350608,0.0047983749384996
"9186",0.191187342639444,0.0755252710390477,0.137250893080932,0.0472861150670887,0.0226421275437386,0.000741705797398376
"9187",0.201500483362121,0.118488591739511,0.0816410656260418,0.0348696277102889,0.0267162448613605,0.00366788852508139
"9188",0.158421477990671,0.0878216556653889,0.0183902938433119,0.0494625853828334,0.0321329837207183,0.00113904287543583
"9189",0.157793017485853,0.0815506859676104,0.0756478665200988,0.0614490563439085,0.0338722965386052,0.00052043476721505
"9190",0.188485195494229,0.120663443096009,0.110114812850099,0.0431864281825217,0.0463757284580736,0.00162001034822113
"9191",0.228692849882763,0.0770279811480031,0.10641230941708,0.043138308614932,0.0162768910058497,0.000893506097791926
"9192",0.206902979377941,0.0764018107770425,0.119744989873309,0.0331885222756119,0.0179388066557198,0.00173331278337199
"9193",0.191297222913487,0.130073448694704,0.132456009175812,0.023539685687503,0.0177145357956231,0.00174126115371879
"9194",0.245972656390292,0.128076208451354,0.149460736238031,0.04673077016182,0.00851175543027089,0.00137224010802222
"9195",0.219594188311405,0.120275184398192,0.111177613735968,0.0370029609743631,0.0137642018387561,0.000979641565350736
"9196",0.176338702556434,0.0674433461890735,0.102169746847093,0.0163870091163942,0.0298360557743771,0.000322476487429982
"9197",0.177851168238196,0.0899053041528209,0.0558679642820967,0.0488326528619175,0.0385862336885679,0.0112860066365085
"9198",0.17692443914778,0.0957955417510324,0.0348120959475204,0.0498990900436803,0.0404085926816415,0.00196742725879913
"9199",0.191555752523921,0.132873796267523,0.067423284416901,0.0768193972130237,0.04143838238118,0.00146624759790201
"9200",0.157779908243686,0.133548380632777,0.091601948118876,0.0762331341568232,0.0298044776079262,0.00285825579316458
"9201",0.260226837506939,0.131238628436087,0.185898460643992,0.0713948613564679,0.0331227049743846,0.00241913050669792
"9202",0.240085925362992,0.132562517090591,0.144290091937553,0.0946942673315741,0.0363400206315544,0.00303078850779032
"9203",0.225963202194418,0.121689259538724,0.0960371775166579,0.0949254140056281,0.0345201578553228,0.00541876356692699
"9204",0.177537409048733,0.1279989378477,0.0875723072414803,0.0977214813953446,0.0321689224058835,0.000341150785245645
"9205",0.191401644686063,0.134585126925539,0.109018105949955,0.0707599981591663,0.0283773506718748,0.00430220917425286
"9206",0.2092204653472,0.0888358223343802,0.128832842235282,0.0293270783752153,0.0157199281737995,0.00485864004287224
"9207",0.210561119274043,0.0893089349081358,0.142838265730847,0.0178341896003776,0.0233409618938049,0.00877209139185814
"9208",0.22460254865294,0.0921945350216549,0.00623549628891418,0.0244738988663741,0.0439393345638953,0.0136301731770922
"9209",0.185339146344818,0.0869157383416285,0.0128972840756921,0.0201515631421014,0.0534272581539959,0.0203776078176741
"9210",0.171104231624671,0.0785255057515301,0.0112674033540576,0.0127855490491633,0.0519974122412266,0.0303663036557599
"9211",0.15794394235469,0.0720353693813426,0.0102898120783204,0.0160647774008426,0.0735809376402931,0.0258481311053687
"9212",0.185279164991402,0.083524406427024,0.04208402283755,0.0018217170454407,0.0485219021848968,0.0168677981025302
"9213",0.177416078970878,0.0746816795049565,0.044230953543127,0.0255772371870844,0.0200875071259926,0.0133343238174138
"9214",0.190010831312188,0.0937074495521809,0.0449746496771382,0.0224827974097679,0.0215071938237782,0.00258953012291468
"9215",0.126431474388466,0.0784602507233515,0.0625737180732952,0.00269722594426069,0.0158499819076162,0.000108252649240132
